,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-10-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 05:00:00,6.151492287304789,0.9563710181498516,0.43505860396938234,0.5259395180932782,0.5275953311522844,8.596456758669587,8.596456758669587,8.596456758669587,8.596456758669587,8.596456758669587
2006-10-16 06:00:00,6.124909525103557,1.0271346187308688,0.468894235579116,0.54942949628209,0.5444892795141362,8.714857155209767,8.714857155209767,8.714857155209767,8.714857155209767,8.714857155209767
2006-10-16 07:00:00,6.927788005108137,1.3651013601427242,1.245026794528514,0.7460648255930777,0.6175513279292785,10.90153231330173,10.90153231330173,10.90153231330173,10.90153231330173,10.90153231330173
2006-10-16 08:00:00,5.360166691000819,1.4731024028112212,1.4164314615717515,0.619140558779623,0.47954957708316204,9.348390691246575,9.348390691246575,9.348390691246575,9.348390691246575,9.348390691246575
2006-10-16 09:00:00,5.3812917796871425,2.0044031799551947,1.4164314615717515,0.7142608669522489,0.5355486509768547,10.051935939143192,10.051935939143192,10.051935939143192,10.051935939143192,10.051935939143192
2006-10-16 10:00:00,5.4335622818177125,2.0044031799551947,1.3758622309266537,0.8108057626457644,0.5988911777274374,10.223524633072762,10.223524633072762,10.223524633072762,10.223524633072762,1.898260720160313
2006-10-16 11:00:00,5.092149346715201,2.0044031799551947,0.975117048368077,0.8466476304317618,0.621002917136652,9.539320122606886,9.539320122606886,9.539320122606886,9.539320122606886,1.9050539634833383
2006-10-16 12:00:00,5.565757942534817,2.0044031799551947,0.7998751683869033,0.944372316403009,0.7094580560466961,10.02386666332662,10.02386666332662,10.02386666332662,10.02386666332662,1.8795067613158203
2006-10-16 13:00:00,5.64907272642439,2.0044031799551947,0.7845784778722046,0.9912127427288145,1.028846747213624,10.458113874194229,10.458113874194229,10.458113874194229,10.458113874194229,1.88679174040213
2006-10-16 14:00:00,5.5278522154938265,2.0044031799551947,0.752182058062793,0.9721069225726422,1.4245057495658382,10.681050125650295,10.681050125650295,10.681050125650295,10.681050125650295,1.9036537305654158
2006-10-16 15:00:00,5.3784525244847625,2.0044031799551947,0.7233937867167021,0.9554421888340702,1.5431507988303186,10.604842478821048,10.604842478821048,10.604842478821048,10.604842478821048,1.9143629164508642
2006-10-16 16:00:00,4.405459026666024,1.9908781993610796,0.6037465172084318,0.7884758638273464,1.569358144964713,9.357917752027594,9.357917752027594,9.357917752027594,9.357917752027594,1.9761381857282552
2006-10-16 17:00:00,3.866878096818141,1.3443769114740374,0.48921535580770514,0.6213571269487959,1.0743548961863185,7.396182387234997,7.396182387234997,7.396182387234997,7.396182387234997,1.9502481187523562
2006-10-16 18:00:00,3.264668654857534,0.9172875403183662,0.37658691432601,0.46797645138234256,0.5532081392861845,5.579727700170437,5.579727700170437,5.579727700170437,5.579727700170437,1.9139532128566756
2006-10-16 19:00:00,2.740796931369938,0.7185998755465679,0.3001171175964006,0.38827765391548114,0.3989620506374558,4.546753629065844,4.546753629065844,4.546753629065844,4.546753629065844,1.9181855757638588
2006-10-16 20:00:00,2.403999235044908,0.6004247923476178,0.2832862923143503,0.38827765391548114,0.3989620506374558,4.074950024259813,4.074950024259813,4.074950024259813,4.074950024259813,1.9599794219303357
2006-10-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 05:00:00,2.7779032554195284,0.42242296601787094,0.2832862923143504,0.3882776539154812,0.3989620506374558,4.270852218304687,4.270852218304687,4.270852218304687,4.270852218304687,4.270852218304687
2006-10-17 06:00:00,2.1413676299724207,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6127742628307464,3.6127742628307464,3.6127742628307464,3.6127742628307464,3.6127742628307464
2006-10-17 07:00:00,3.753774408481103,0.6009155402095046,0.7676769765592806,0.38827765391548114,0.3989620506374558,5.909606629802825,5.909606629802825,5.909606629802825,5.909606629802825,5.909606629802825
2006-10-17 08:00:00,3.9341134660599586,1.1515517150999588,1.4157176986668971,0.3882776539154811,0.39896205063745577,7.288622584379752,7.288622584379752,7.288622584379752,7.288622584379752,7.288622584379752
2006-10-17 09:00:00,3.7144862553003337,1.661136795298914,1.416200770179254,0.46283349180788613,0.3989620506374558,7.653619363223844,7.653619363223844,7.653619363223844,7.653619363223843,2.0252843483147536
2006-10-17 10:00:00,3.990025474786882,2.0044031799551947,1.1907386743819504,0.6051487679435208,0.4007376452661252,8.191053742333672,8.191053742333672,8.191053742333672,8.191053742333672,1.9901212462542694
2006-10-17 11:00:00,3.8340078528830217,2.0044031799551947,0.7943014798922383,0.6509215947972159,0.43169346946421594,7.715327576991887,7.715327576991887,7.715327576991887,7.715327576991887,1.9893288240545783
2006-10-17 12:00:00,4.484007041500952,2.0044031799551947,0.6893339997250669,0.8050105683215037,0.5759715393702478,8.558726328872964,8.558726328872964,8.558726328872964,8.558726328872964,1.932547889391826
2006-10-17 13:00:00,4.7302676943902675,2.0044031799551947,0.6811666814462153,0.8560128095240633,0.9207617755130565,9.192612140828796,9.192612140828796,9.192612140828796,9.192612140828796,1.930432207009931
2006-10-17 14:00:00,4.79165728797112,2.0044031799551947,0.679401110539144,0.8743189565980077,1.392742385090454,9.74252292015392,9.74252292015392,9.74252292015392,9.74252292015392,1.9460666092971703
2006-10-17 15:00:00,4.720016227948498,2.0044031799551947,0.6818369223798614,0.9041588781625811,1.548750679525747,9.85916588797188,9.85916588797188,9.85916588797188,9.85916588797188,1.9596321393866643
2006-10-17 16:00:00,4.084398105743159,1.9989858376645642,0.5955901473921155,0.7740368579654753,1.6918340247121142,9.144844973477428,9.144844973477428,9.144844973477428,9.144844973477428,2.0172638330379575
2006-10-17 17:00:00,3.244336201888828,1.2359072108605982,0.4432369797289767,0.5640858133109141,1.0098660070162908,6.497432212805608,6.497432212805608,6.497432212805608,6.497432212805608,2.018921120735609
2006-10-17 18:00:00,2.7243288114893893,0.8037557863400335,0.3308830730105274,0.4016004328764,0.4936564882974671,4.754224592013818,4.754224592013818,4.754224592013818,4.754224592013818,1.9634306974510367
2006-10-17 19:00:00,2.2580322725002,0.627007118437358,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.955565387804846,3.955565387804846,3.955565387804846,3.955565387804846,2.0103196290291487
2006-10-17 20:00:00,2.13806482242306,0.522367554099295,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.7310487302666004,3.7310487302666004,3.7310487302666004,3.730958373389642,2.020789317412846
2006-10-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 05:00:00,2.736780220258695,0.4233322393415081,0.2832862923143504,0.3882776539154812,0.3989620506374558,4.23063845646749,4.23063845646749,4.23063845646749,4.23063845646749,4.23063845646749
2006-10-18 06:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386
2006-10-18 07:00:00,3.562857332776652,0.6568749368287939,0.8940892730078878,0.38827765391548114,0.3989620506374558,5.901061247166271,5.901061247166271,5.901061247166271,5.901061247166271,5.901061247166271
2006-10-18 08:00:00,3.2568626723154477,1.133314721312236,1.4160810321842254,0.3882776539154811,0.39896205063745577,6.593498130364847,6.593498130364847,6.593498130364847,6.593498130364847,2.0776785774499054
2006-10-18 09:00:00,3.62902209133951,1.80473346959179,1.4164314615717515,0.5268659922790957,0.3989620506374558,7.776015065419603,7.776015065419603,7.776015065419603,7.776015065419603,2.0425465410639783
2006-10-18 10:00:00,3.9697963746479497,2.0044031799551947,1.2659552051700755,0.6645678677198927,0.4245342788459747,8.329256906339086,8.329256906339086,8.329256906339086,8.329256906339086,2.0065058702760163
2006-10-18 11:00:00,3.8126618914398644,2.0044031799551947,0.8354712163609821,0.6977265832972152,0.46846342321265794,7.818726294265915,7.818726294265915,7.818726294265915,7.818726294265915,2.0052387679461585
2006-10-18 12:00:00,4.437829709596308,2.0044031799551947,0.7011747822365886,0.8133979428779163,0.580293934442971,8.537099549108978,8.537099549108978,8.537099549108978,8.537099549108978,1.9416457804759624
2006-10-18 13:00:00,4.627679464420909,2.0044031799551947,0.6942005713208288,0.8681314959720863,0.9348207151176011,9.129235426786622,9.129235426786622,9.129235426786622,9.129235426786622,1.9444041962483245
2006-10-18 14:00:00,4.763535691088006,2.0044031799551947,0.6973737277352678,0.8951494984030026,1.44389657727786,9.80435867445933,9.80435867445933,9.80435867445933,9.80435867445933,1.955078665771852
2006-10-18 15:00:00,4.688101700364226,2.0044031799551947,0.6813885919670315,0.8937247502670801,1.6379216784518424,9.905539901005376,9.905539901005376,9.905539901005376,9.905539901005376,1.968201388969282
2006-10-18 16:00:00,3.7799070686316485,1.992957945071178,0.5664120502868927,0.726291141616225,1.756919307793442,8.822487513399386,8.822487513399386,8.822487513399386,8.822487513399386,2.0658349080991694
2006-10-18 17:00:00,3.2370271002375057,1.272455061640303,0.4593612839948715,0.5745581259547633,1.1364936492605198,6.679895221087963,6.679895221087963,6.679895221087963,6.679895221087963,2.0427785364552395
2006-10-18 18:00:00,2.7232964314068995,0.8584723748279317,0.36055548943937776,0.43138128451061697,0.5482631762297465,4.921968756414572,4.921968756414572,4.921968756414572,4.921968756414572,1.996102204052324
2006-10-18 19:00:00,2.28038356624153,0.6679476972312295,0.2832862923143503,0.38827765391548114,0.3989620506374558,4.018857260340047,4.018857260340047,4.018857260340047,4.018857260340047,2.0187844020047105
2006-10-18 20:00:00,2.13806482242306,0.5634071739695622,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.7722812151586282,3.7722812151586282,3.7722812151586282,3.7719979932599093,2.039414334507425
2006-10-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 05:00:00,2.7786727136127345,0.42375361116953025,0.28328629231435026,0.38827765391548114,0.3989620506374558,4.272952321649552,4.272952321649552,4.272952321649552,4.272952321649552,4.272952321649552
2006-10-19 06:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386
2006-10-19 07:00:00,3.7014351464866255,0.6311945590020174,0.7795453237299481,0.3882776539154811,0.39896205063745577,5.899414733771528,5.899414733771528,5.899414733771528,5.899414733771528,5.899414733771528
2006-10-19 08:00:00,3.739924386002912,1.1744056114756185,1.4153391089839278,0.3885273274032144,0.39896205063745577,7.117158484503129,7.117158484503129,7.117158484503129,7.117158484503129,7.117158484503129
2006-10-19 09:00:00,3.6653079807115176,1.6643816948235095,1.4158507918840333,0.49634921523845754,0.3989620506374558,7.640851733294975,7.640851733294975,7.640851733294975,7.640851733294975,7.640851733294975
2006-10-19 10:00:00,3.9309717289954156,2.0044031799551947,1.1917248003068344,0.6373546557667502,0.42070633913741273,8.185160704161607,8.185160704161607,8.185160704161607,8.185160704161607,2.0055060091133745
2006-10-19 11:00:00,3.7704284383326883,2.0044031799551947,0.8133006110434332,0.6836821223042356,0.4609666392155296,7.732780990851081,7.732780990851081,7.732780990851081,7.732780990851081,2.007583681473138
2006-10-19 12:00:00,4.3773254898788085,2.0044031799551947,0.6897686702042033,0.8111257096669925,0.585133591894138,8.467756641599337,8.467756641599337,8.467756641599337,8.467756641599337,1.946159011917257
2006-10-19 13:00:00,4.558501474578331,2.0044031799551947,0.6828090721634881,0.8653924085069394,0.8736587499336389,8.984764885137592,8.984764885137592,8.984764885137592,8.984764885137592,1.945987617250916
2006-10-19 14:00:00,4.5294314619387315,2.0044031799551947,0.6716527015543718,0.8735048886235441,1.091983347467215,9.170975579539057,9.170975579539057,9.170975579539057,9.170975579539057,1.9585500319541402
2006-10-19 15:00:00,4.658829067567739,1.99817183887385,0.668103050864612,0.8865285125787282,1.3371138327717391,9.548746302656669,9.548746302656669,9.548746302656669,9.548746302656669,1.9565114015272627
2006-10-19 16:00:00,4.0715763211936284,1.655020245056578,0.6012260872472432,0.768311015617933,1.2846398677345683,8.38077353684995,8.38077353684995,8.38077353684995,8.38077353684995,1.9811036078206599
2006-10-19 17:00:00,2.8400753261805054,0.9284074518823243,0.3992556477769908,0.49459048568568,0.6354257292990725,5.297754640824573,5.297754640824573,5.297754640824573,5.297754640824573,2.0107393983494593
2006-10-19 18:00:00,2.548911520492608,0.7050945209341419,0.32164151293038123,0.3891728518438763,0.3989620506374558,4.363782456838463,4.363782456838463,4.363782456838463,4.363782456838463,1.9641193991883747
2006-10-19 19:00:00,2.1715098132848434,0.5842590860259289,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.8262948961780596,3.8262948961780596,3.8262948961780596,3.8262948961780596,2.0310915336557414
2006-10-19 20:00:00,2.13806482242306,0.48370737465032354,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6922981939406707,3.6922981939406707,3.6922981939406707,3.6922981939406707,2.0154481038485885
2006-10-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 05:00:00,2.7962683903552574,0.4386904453201044,0.2924177006617181,0.3961434003284805,0.3989620506374557,4.322481987303017,4.322481987303017,4.322481987303017,4.322481987303017,4.322481987303017
2006-10-20 06:00:00,2.2091039191275343,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6805105519858605,3.6805105519858605,3.6805105519858605,3.6805105519858605,3.6805105519858605
2006-10-20 07:00:00,3.80338101586522,0.4608388450905423,0.2832862923143503,0.3882776539154811,0.39896205063745577,5.33474585782305,5.33474585782305,5.33474585782305,5.33474585782305,5.33474585782305
2006-10-20 08:00:00,4.191330796244167,0.551139206400018,0.31222107255525083,0.4357604705856829,0.3989620506374558,5.889413596422575,5.889413596422575,5.889413596422575,5.889413596422575,5.889413596422575
2006-10-20 09:00:00,4.523970207823568,0.9528919792654662,0.6052637038766113,0.6643757127081666,0.43768157669424845,7.184183180368061,7.184183180368061,7.184183180368061,7.184183180368061,1.845750979895429
2006-10-20 10:00:00,4.956637237309531,1.8347885871797154,1.0167850322366059,0.9839581081106007,0.6391532058002312,9.431322170636683,9.431322170636683,9.431322170636683,9.431322170636683,1.9135739130814131
2006-10-20 11:00:00,4.60581829072942,1.6453224462572071,0.8122081269226087,0.9929914524795187,0.6620535551798977,8.718393871568653,8.718393871568653,8.718393871568653,8.718393871568653,1.9216452392000407
2006-10-20 12:00:00,5.312759018739646,2.0044031799551947,0.8182469501799902,1.1582773446954677,0.7992786880354475,10.092965181605745,10.092965181605745,10.092965181605745,10.092965181605745,1.9021722199629723
2006-10-20 13:00:00,4.289036670542096,2.0044031799551947,0.6474964391435509,0.9354707070449352,0.9021502774434689,8.778557274129247,8.778557274129247,8.778557274129247,8.778557274129247,1.9721118727960536
2006-10-20 14:00:00,4.395677369107342,2.0044031799551947,0.6020730480361157,0.8694497454891879,1.1779714704714686,9.049574813059309,9.049574813059309,9.049574813059309,9.049574813059309,1.9690374352778397
2006-10-20 15:00:00,5.21957178881081,2.0044031799551947,0.6814878860303613,0.9929746012175582,1.587697084930718,10.486134540944642,10.486134540944642,10.486134540944642,10.486134540944642,1.9246269677695824
2006-10-20 16:00:00,3.783990725371874,1.5153902835032862,0.49673205529709247,0.7084261070599532,1.5111148955003164,8.015654066732523,8.015654066732523,8.015654066732523,8.015654066732523,2.010297196726935
2006-10-20 17:00:00,2.8058382655290504,0.8221632293859575,0.3306230941851807,0.4639222564550856,0.7582144742204829,5.1807613197757565,5.1807613197757565,5.1807613197757565,5.1807613197757565,1.9999447587902013
2006-10-20 18:00:00,2.485781747195217,0.5844903276297728,0.2832862923143503,0.38827765391548114,0.4087785724604174,4.150614593515238,4.150614593515238,4.150614593515238,4.150614593515238,1.9402070071279476
2006-10-20 19:00:00,2.13806482242306,0.4544388241423041,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.66320807415265,3.66320807415265,3.66320807415265,3.663029643432651,3.66320807415265
2006-10-20 20:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386
2006-10-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 05:00:00,2.6021314520708123,0.4008806359910389,0.28328629231435026,0.38827765391548114,0.3989620506374558,4.0735380849291385,4.0735380849291385,4.0735380849291385,4.0735380849291385,4.0735380849291385
2006-10-21 06:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386
2006-10-21 07:00:00,2.13806482242306,0.40088063599103896,0.41540354648748584,0.38827765391548114,0.3989620506374558,3.741588709454522,3.741588709454522,3.741588709454522,3.741588709454522,3.741588709454522
2006-10-21 08:00:00,2.13806482242306,0.40088063599103896,0.2955698535010156,0.38827765391548114,0.3989620506374558,3.621755016468051,3.621755016468051,3.621755016468051,3.621755016468051,3.621755016468051
2006-10-21 09:00:00,2.13806482242306,0.5176691875719635,0.38279639720529424,0.38827765391548114,0.3989620506374558,3.825770111753254,3.825770111753254,3.825770111753254,3.825770111753254,3.825770111753254
2006-10-21 10:00:00,2.154696135395879,1.3182424050398691,0.7401382227864436,0.5091565312721408,0.39896205063745577,5.121195345131788,5.121195345131788,5.121195345131788,5.121195345131788,2.3523132523589503
2006-10-21 11:00:00,2.13806482242306,1.516632270911067,0.647755125829222,0.6395426847759551,0.4183976581179235,5.3603925620572275,5.3603925620572275,5.3603925620572275,5.3603925620572275,2.4154218352658714
2006-10-21 12:00:00,2.13806482242306,1.5846481688860425,0.5490359917523746,0.693918242427755,0.48774673621719183,5.453413961706424,5.453413961706424,5.453413961706424,5.453413961706424,2.4292890142328307
2006-10-21 13:00:00,2.13806482242306,1.3326456511315399,0.4844754059296379,0.6416665760994513,0.5442208864752215,5.14107334205891,5.14107334205891,5.14107334205891,5.14107334205891,2.364210894359587
2006-10-21 14:00:00,2.13806482242306,0.8109289486804215,0.40696938603451976,0.5377640190938928,0.4126241159194829,4.306351292151376,4.306351292151376,4.306351292151376,4.306351292151376,2.16979634239101
2006-10-21 15:00:00,2.13806482242306,0.4813656240720983,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6899564433624454,3.6899564433624454,3.6899564433624454,3.6899564433624454,3.6899564433624454
2006-10-21 16:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.3882776539154811,0.39896205063745577,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386
2006-10-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-23 05:00:00,4.754464830766848,0.7346648533808743,0.3290801497929346,0.43369718657763234,0.4450804127649031,6.696987433283193,6.696987433283193,6.696987433283193,6.696987433283193,6.696987433283193
